,index,threads,nrhs,time1,time2
0,0,1.0,1.0,15908.1,2697.73
1,1,1.0,2.0,15645.4,3501.0
2,2,1.0,4.0,15590.6,4330.9
3,3,1.0,8.0,16349.3,7823.77
4,4,1.0,16.0,15889.7,13181.3
5,5,1.0,32.0,16685.3,27419.0
6,6,1.0,64.0,16256.4,53673.8
7,7,1.0,128.0,16866.2,112408.0
8,8,2.0,1.0,16437.3,2728.8
9,9,2.0,2.0,16760.5,3599.03
10,10,2.0,4.0,16574.6,4556.57
11,11,2.0,8.0,17015.5,7603.37
12,12,2.0,16.0,17049.6,14168.3
13,13,2.0,32.0,17029.9,30159.5
14,14,2.0,64.0,17009.3,59517.1
15,15,2.0,128.0,17115.1,117797.0
16,16,4.0,1.0,17827.5,2809.6
17,17,4.0,2.0,17981.4,3745.67
18,18,4.0,4.0,18197.9,4870.57
19,19,4.0,8.0,18094.0,8574.9
20,20,4.0,16.0,17737.5,15433.7
21,21,4.0,32.0,17847.8,32549.2
22,22,4.0,64.0,17851.0,62754.5
23,23,4.0,128.0,17838.2,123591.0
24,24,8.0,1.0,19754.9,2974.5
25,25,8.0,2.0,19771.1,3949.1
26,26,8.0,4.0,19633.6,5155.1
27,27,8.0,8.0,19443.3,9126.57
28,28,8.0,16.0,19694.2,17325.5
29,29,8.0,32.0,19540.1,35436.2
30,30,8.0,64.0,19592.3,69904.8
31,31,8.0,128.0,19703.8,137956.0
32,32,16.0,1.0,22380.9,3132.37
33,33,16.0,2.0,22499.7,4217.63
34,34,16.0,4.0,22285.1,5972.03
35,35,16.0,8.0,22551.8,11125.8
36,36,16.0,16.0,22319.6,21771.5
37,37,16.0,32.0,22457.3,45770.7
38,38,16.0,64.0,22516.0,92075.5
39,39,16.0,128.0,22622.2,183342.0
40,40,32.0,1.0,27570.9,3765.17
41,41,32.0,2.0,27353.0,5301.87
42,42,32.0,4.0,27778.9,8925.2
43,43,32.0,8.0,27622.8,17720.7
44,44,32.0,16.0,27611.9,35939.4
45,45,32.0,32.0,27720.9,75594.4
46,46,32.0,64.0,27687.0,152253.0
47,47,32.0,128.0,27877.2,304794.0
48,48,64.0,1.0,42599.3,7824.53
49,49,64.0,2.0,42769.0,11830.6
50,50,64.0,4.0,42717.4,20980.8
51,51,64.0,8.0,43889.2,37703.2
52,52,64.0,16.0,42573.1,75442.2
53,53,64.0,32.0,42494.7,157050.0
54,54,64.0,64.0,42793.8,305367.0
55,55,64.0,128.0,44106.1,611153.0
