,index,threads,nrhs,time1,time2
0,0,1.0,1.0,12009.0,2794.37
1,1,1.0,2.0,12141.9,3262.47
2,2,1.0,4.0,12257.8,3818.03
3,3,1.0,8.0,12030.6,5681.77
4,4,1.0,16.0,12461.8,10415.8
5,5,1.0,32.0,13416.3,29239.6
6,6,1.0,64.0,13807.7,70617.5
7,7,1.0,128.0,14341.0,140276.0
8,8,2.0,1.0,12410.8,2880.8
9,9,2.0,2.0,12518.8,3431.43
10,10,2.0,4.0,12586.5,4154.3
11,11,2.0,8.0,12986.1,7041.2
12,12,2.0,16.0,13573.2,13591.7
13,13,2.0,32.0,13817.8,34020.4
14,14,2.0,64.0,13946.8,76511.9
15,15,2.0,128.0,14588.1,149161.0
16,16,4.0,1.0,13685.9,3098.83
17,17,4.0,2.0,13833.7,3681.07
18,18,4.0,4.0,14116.6,4898.73
19,19,4.0,8.0,14347.5,8635.1
20,20,4.0,16.0,14400.9,15448.1
21,21,4.0,32.0,14723.0,37037.6
22,22,4.0,64.0,15362.5,81002.1
23,23,4.0,128.0,15823.4,156793.0
24,24,8.0,1.0,16269.4,3591.67
25,25,8.0,2.0,16246.8,4171.7
26,26,8.0,4.0,16213.8,5587.8
27,27,8.0,8.0,16018.0,9723.83
28,28,8.0,16.0,16246.1,18073.0
29,29,8.0,32.0,16446.7,43242.1
30,30,8.0,64.0,17103.5,98933.5
31,31,8.0,128.0,17723.3,224671.0
32,32,16.0,1.0,20010.6,3946.47
33,33,16.0,2.0,19819.8,4820.1
34,34,16.0,4.0,19670.6,7673.47
35,35,16.0,8.0,21181.3,14772.4
36,36,16.0,16.0,22368.2,34231.3
37,37,16.0,32.0,22130.7,64779.0
38,38,16.0,64.0,22378.5,141122.0
39,39,16.0,128.0,23058.2,294611.0
40,40,32.0,1.0,35849.3,6508.77
41,41,32.0,2.0,36723.3,8922.37
42,42,32.0,4.0,37416.0,15717.2
43,43,32.0,8.0,37251.9,29526.3
44,44,32.0,16.0,38246.4,57968.8
45,45,32.0,32.0,38944.3,115403.0
46,46,32.0,64.0,38644.1,240031.0
47,47,32.0,128.0,38112.4,473904.0
48,48,48.0,1.0,41396.3,7992.4
49,49,48.0,2.0,43047.0,11201.6
50,50,48.0,4.0,43736.2,20448.9
51,51,48.0,8.0,42270.9,37579.6
52,52,48.0,16.0,46105.6,86361.2
53,53,48.0,32.0,44837.7,161092.0
54,54,48.0,64.0,50559.7,297273.0
55,55,48.0,128.0,47840.3,571471.0
56,56,64.0,1.0,51994.5,9772.07
57,57,64.0,2.0,63548.9,19014.5
58,58,64.0,4.0,64340.7,37709.7
59,59,64.0,8.0,54299.3,53623.3
60,60,64.0,16.0,56277.9,107445.0
61,61,64.0,32.0,53808.1,214731.0
62,62,64.0,64.0,57668.7,372386.0
63,63,64.0,128.0,-2.0,-2.0
